id,title,description,business_name,category,source_url,source_name,location_name,address,city,start_date,end_date,recurring_pattern,deal_type,discount_text,tags,image_url,latitude,longitude,is_student_friendly,created_at,updated_at,raw_source_text,canonical_url,event_scope,area_label
538241942559e9266d1a,Music Play at St. Andrew's Episcopal Church,"Music Play with Ms. Patty is designed for children ages newborn to 5 years and their parents, grandparents, or caregivers. The class is free and open to the",St. Andrew's Episcopal Church,Miscellaneous,https://www.destinationbryan.com/events/music-play-st-andrews-church/,destination_bryan_events,St. Andrew's Episcopal Church,217 W. 26th St.,Bryan,2026-05-15 09:30:00,2026-05-15 10:15:00,,event,,Bryan | St. Andrew's Episcopal Church | Downtown Bryan,/imager/cmsimages/1069277/June-First-Friday_Destination-Bryan-001-large_91852798b59be8b28fc00edfe4aec23a.jpg,30.6735572,-96.3748064,True,2026-05-11 23:44:58.785509,2026-05-11 23:44:58.785509,"Music Play at St. Andrew's Episcopal Church Friday, May 15, 2026 9:30 AM – 10:15 AM Recurring Dates 217 W. 26th St. Bryan, TX 77803 (979) 822-5176 Admission : Free Website Email Music Play at St. Andrew's Episcopal Church St. Andrew's Episcopal Church 217 W. 26th St. Bryan, TX 77803 Details Open in Google Maps Map Save Music Play with Ms. Patty is designed for children ages newborn to 5 years and their parents, grandparents, or caregivers. The class is free and open to the community every Friday at 9:30 a.m. A typical class included singing songs, keeping rhythm with music sticks, and twirling around with colorful scarves. These activities are a great reminder of the joy of singing, dancing, and playing music. For your first class, RSVP by contacting Ms. Patty at pbcreel@gmail.com . Upcoming Dates Friday, May 15 Friday, May 22 Friday, May 29 Related St. Andrew's Episcopal Church Learn More >>>",https://destinationbryan.com/events/music-play-st-andrews-church,event,Downtown Bryan
df15d07f6f230888860a,Maroon & White Night in Historic Downtown Bryan,"Join us for Maroon & White Night in Historic Downtown Bryan on the third Friday of every month to enjoy an evening filled with live entertainment, local",Historic Downtown Bryan,Miscellaneous,https://www.destinationbryan.com/events/maroon-and-white-night-in-historic-downtown-bryan/,destination_bryan_events,Historic Downtown Bryan,120 S Main St,Bryan,2026-05-15 14:00:00,2026-05-15 15:00:00,weekly:FR,event,,Bryan | Downtown Bryan | Historic Downtown Bryan,/imager/cmsimages/1329195/54083351239_44addb0fe6_k_91852798b59be8b28fc00edfe4aec23a.jpg,,,True,2026-05-11 23:45:13.813077,2026-05-11 23:45:13.813077,"Maroon & White Night in Historic Downtown Bryan Friday, May 15, 2026 2:00 PM – 3:00 PM Recurring Dates 120 S Main St Bryan, TX 77803 (979) 209-5000 Admission : Free Website Maroon & White Night in Historic Downtown Bryan Historic Downtown Bryan 120 S Main St Bryan, TX 77803 Details Open in Google Maps Map Save Join us for Maroon & White Night in Historic Downtown Bryan on the third Friday of every month to enjoy an evening filled with live entertainment, local cuisine, unique bars and eclectic shops. Texas A&M employees and retirees can enjoy exclusive discounts at participating businesses just by showing their employee ID or business card. Visit bryantx.gov/maroonwhitenight for specials and activities. Upcoming Dates Friday, May 15 Friday, June 19 Friday, July 17 Friday, August 21 Friday, September 18 Friday, October 16 Friday, November 20 Friday, December 18",https://destinationbryan.com/events/maroon-and-white-night-in-historic-downtown-bryan,event,Downtown Bryan
e6e096004e327f86e3cd,College Night at Zoomz Entertainment,College Night is every Friday! Current college students get $5 off any 68cal paintball package with valid ID. We’re also running Walk-On GellyBall for $30 per,Zoomz Entertainment,Miscellaneous,https://www.destinationbryan.com/events/college-night-at-zoomz-entertainment/,destination_bryan_events,Zoomz Entertainment,4766 Linda Ln,Bryan,2026-05-15 17:00:00,2026-05-15 21:00:00,weekly:FR,discount,,Bryan | Zoomz Entertainment,/imager/cmsimages/1303969/1000003120_91852798b59be8b28fc00edfe4aec23a.png,,,True,2026-05-11 23:45:10.767817,2026-05-11 23:45:10.767817,"College Night at Zoomz Entertainment Friday, May 15, 2026 5:00 PM – 9:00 PM Recurring Dates 4766 Linda Ln Bryan, TX 77807 (979) 777-3847 Website Email College Night at Zoomz Entertainment Zoomz Entertainment 4766 Linda Ln Bryan, TX 77807 Details Open in Google Maps Map Save College Night is every Friday! Current college students get $5 off any 68cal paintball package with valid ID. We’re also running Walk-On GellyBall for $30 per person and Walk-On 50cal paintball all night long. Grab your friends, suit up, and start the weekend with battle! Upcoming Dates Friday, May 15 Friday, May 22 Friday, May 29 Friday, June 5 Friday, June 12 Friday, June 19 Friday, June 26 Friday, July 3 Friday, July 10 Friday, July 17 Friday, July 24 Friday, July 31 Friday, August 7 Friday, August 14 Friday, August 21 Friday, August 28 Friday, September 4 Friday, September 11 Friday, September 18 Friday, September 25 Friday, October 2 Friday, October 9 Friday, October 16 Friday, October 23 Friday, October 30 Friday, November 6 Friday, November 13 Friday, November 20 Friday, November 27 Friday, December 4 Friday, December 11 Friday, December 18 Friday, December 25 Friday, January 1 Friday, January 8 Related Zoomz Paintball Offering paintball, airsoft, and laser tag courses this attraction is fun and safe for the whole family! Learn More >>>",https://destinationbryan.com/events/college-night-at-zoomz-entertainment,event,Bryan
fc05eae5a14b8d736a65,"""Top Gun"" at The Queen Theatre","Enjoy a movie at The Queen Theatre in Historic Downtown Bryan. This historic theatre opened in 1939 as one of the finest movie houses in Texas. Today, it's",The Queen Theatre,Miscellaneous,https://www.destinationbryan.com/events/top-gun-at-the-queen-theatre/,destination_bryan_events,The Queen Theatre,110 South Main Street,Bryan,2026-05-15 18:00:00,2026-05-15 20:30:00,,event,,Bryan | Downtown Bryan | The Queen Theatre,/imager/cmsimages/450570/The-Queen_91852798b59be8b28fc00edfe4aec23a.jpg,30.6732433,-96.3737987,True,2026-05-11 23:45:36.029638,2026-05-11 23:45:36.029638,"""Top Gun"" at The Queen Theatre Friday, May 15, 2026 6:00 PM – 8:30 PM Recurring Dates 110 South Main Street Bryan, TX 77803 (979) 721-9978 Admission : $11 Website Buy Tickets ""Top Gun"" at The Queen Theatre The Queen Theatre 110 South Main Street Bryan, TX 77803 Details Open in Google Maps Map Save Enjoy a movie at The Queen Theatre in Historic Downtown Bryan. This historic theatre opened in 1939 as one of the finest movie houses in Texas. Today, it's been reborn to live up to that standard again. The Queen Theatre is an intimate movie theater with comfortable reclining chairs and a full-service kitchen. Here, you can sit back, relax, and enjoy new Blockbuster hits and classic favorite films throughout the year. About Top Gun : For Lieutenant Pete 'Maverick' Mitchell and his friend and co-pilot Nick 'Goose' Bradshaw, being accepted into an elite training school for fighter pilots is a dream come true. But a tragedy, as well as personal demons, will threaten Pete's dreams of becoming an ace pilot. Movie times vary. Check The Queen's website for movie times. Upcoming Dates Saturday, May 16 Sunday, May 17 Related The Queen Theatre Learn More >>>",https://destinationbryan.com/events/top-gun-at-the-queen-theatre,event,Downtown Bryan
962362d0be9190382041,"""Top Gun Maverick"" at The Queen Theatre","Enjoy a movie at The Queen Theatre in Historic Downtown Bryan. This historic theatre opened in 1939 as one of the finest movie houses in Texas. Today, it's",The Queen Theatre,Miscellaneous,https://www.destinationbryan.com/events/top-gun-maverick-at-the-queen-theatre/,destination_bryan_events,The Queen Theatre,110 South Main Street,Bryan,2026-05-15 18:00:00,2026-05-15 20:30:00,,event,,Bryan | Downtown Bryan | The Queen Theatre,/imager/cmsimages/450570/The-Queen_91852798b59be8b28fc00edfe4aec23a.jpg,30.6732433,-96.3737987,True,2026-05-11 23:45:37.028058,2026-05-11 23:45:37.028058,"""Top Gun Maverick"" at The Queen Theatre Friday, May 15, 2026 6:00 PM – 8:30 PM Recurring Dates 110 South Main Street Bryan, TX 77803 (979) 721-9978 Admission : $11 Website Buy Tickets ""Top Gun Maverick"" at The Queen Theatre The Queen Theatre 110 South Main Street Bryan, TX 77803 Details Open in Google Maps Map Save Enjoy a movie at The Queen Theatre in Historic Downtown Bryan. This historic theatre opened in 1939 as one of the finest movie houses in Texas. Today, it's been reborn to live up to that standard again. The Queen Theatre is an intimate movie theater with comfortable reclining chairs and a full-service kitchen. Here, you can sit back, relax, and enjoy new Blockbuster hits and classic favorite films throughout the year. About Top Gun Maverick : After more than thirty years of service as one of the Navy's top aviators, Pete Mitchell is where he belongs, pushing the envelope as a courageous test pilot and dodging the advancement in rank that would ground him. Movie times vary. Check The Queen's website for movie times. Upcoming Dates Saturday, May 16 Sunday, May 17 Tuesday, May 19 Related The Queen Theatre Learn More >>>",https://destinationbryan.com/events/top-gun-maverick-at-the-queen-theatre,event,Downtown Bryan
361371ef63dd299b9c1f,Twilight in the Vines at Messina Hof Winery,"Step into the magic of golden hour at our vineyard, where the sunlight dances across the rows of vines and twinkly lights begin to glow, creating the perfect",Messina Hof Estate Winery,Food,https://www.destinationbryan.com/events/twilight-in-the-vines-at-messina-hof-winery/,destination_bryan_events,Messina Hof Estate Winery,4545 Old Reliance Road,Bryan,2026-05-15 18:30:00,2026-05-15 20:00:00,,event,,Bryan | Messina Hof Estate Winery,https://iti-images.s3.amazonaws.com/events/079d5c9b-c8de-a0eb-b238-b240b165ec6f.webp,,,True,2026-05-11 23:45:23.889082,2026-05-11 23:45:23.889082,"Twilight in the Vines at Messina Hof Winery Friday, May 15, 2026 6:30 PM – 8:00 PM Recurring Dates 4545 Old Reliance Road Bryan, TX 77808 Admission : $99 Website Buy Tickets Email Twilight in the Vines at Messina Hof Winery Messina Hof Estate Winery 4545 Old Reliance Road Bryan, TX 77808 Details Open in Google Maps Map Save Step into the magic of golden hour at our vineyard, where the sunlight dances across the rows of vines and twinkly lights begin to glow, creating the perfect backdrop for an unforgettable experience. What Your Ticket Includes Your experience includes one bottle of our award-winning Texas wine for every two (2) guests. A thoughtfully curated artisan food box made for two (2), featuring elevated flavors and carefully selected treats that pair beautifully with our handpicked wines. Upcoming Dates Friday, May 15 Saturday, May 16 Friday, May 22 Saturday, May 23 Friday, May 29 Saturday, May 30 Related Messina Hof Winery and Resort Founded in 1977, Messina Hof Winery merges Old World hospitality, New World ambition, and the potential of Texas grapes. Recognized as one of the most-award winning wineries in the state, Messina Hof's… Learn More >>>",https://destinationbryan.com/events/twilight-in-the-vines-at-messina-hof-winery,event,Bryan
5dd9f2ff10a20cf5683a,Front Porch Live Music,"Join us every weekend for an evening of live music on The Front Porch at Century Square. A feel-good live music series with a tribute to Robert Earl Keen and Lyle Lovett, two Aggies finding their voice on their old front porch in College Station, Texas. Enjoy music underneath the twinkling lights on The Green or from the patio of a nearby restaurant! Artists’ line-up will include solos + duos made up of students and locals alike who are making their name in our city. With dinner and drinks within arm’s reach, we welcome you to grab your favorite people, take a seat, take a sip, and enjoy a relaxed night in the heart of College Station. Friday & Saturday: 7 - 10 PM Sundays (Grace on The Green): 6 - 8 PM",Century Square,Entertainment,https://www.century-square.com/events/detail/century-square-live-music32,century_square_events,Century Square - College Station,75 Century Square Dr,College Station,2026-05-15 19:00:00,2026-05-15 22:00:00,"weekly:FR,SA",live_music,,Century Square | College Station,https://www.century-square.com/uploads/img/events/210610838_835418167079218_271472575267163116_n_1.jpg,,,True,2026-05-11 23:46:33.970738,2026-05-11 23:46:33.970738,"Front Porch Live Music Enjoy live music by local musicians every Friday & Saturday on The Front Porch from 7 - 10 PM. Join us every weekend for an evening of live music on The Front Porch at Century Square. A feel-good live music series with a tribute to Robert Earl Keen and Lyle Lovett, two Aggies finding their voice on their old front porch in College Station, Texas. Enjoy music underneath the twinkling lights on The Green or from the patio of a nearby restaurant! Artists’ line-up will include solos + duos made up of students and locals alike who are making their name in our city. With dinner and drinks within arm’s reach, we welcome you to grab your favorite people, take a seat, take a sip, and enjoy a relaxed night in the heart of College Station. Friday & Saturday: 7 - 10 PM Sundays (Grace on The Green): 6 - 8 PM",https://century-square.com/events/detail/century-square-live-music32,event,Century Square
3d3f7c54f5b113e0baaf,Live Music at Cadillac Ranch,Head to Cadillac Ranch Bar & Grill for live music and scenic views on Lake Bryan every Friday and Saturday! May 8 — Travis Turner AcousticMay 9 — 4740 Band,Cadillac Ranch Bar & Grill,Entertainment,https://www.destinationbryan.com/events/live-music-at-cadillac-ranch-2/,destination_bryan_events,Cadillac Ranch Bar & Grill,8200 Sandy Point Road,Bryan,2026-05-15 19:00:00,2026-05-15 22:00:00,"weekly:FR,SA",live_music,,Bryan | Cadillac Ranch Bar & Grill,/imager/cmsimages/1138664/Screen-Shot-2024-03-22-at-9.34.35-AM_91852798b59be8b28fc00edfe4aec23a.png,,,True,2026-05-11 23:44:57.679787,2026-05-11 23:44:57.679787,"Live Music at Cadillac Ranch Friday, May 15, 2026 7:00 PM – 10:00 PM Recurring Dates 8200 Sandy Point Road Bryan, TX 77807 Website Live Music at Cadillac Ranch Cadillac Ranch Bar & Grill 8200 Sandy Point Road Bryan, TX 77807 Details Open in Google Maps Map Save Head to Cadillac Ranch Bar & Grill for live music and scenic views on Lake Bryan every Friday and Saturday! May 8 — Travis Turner Acoustic May 9 — 4740 Band May 15 — Alex Nicolas Acoustic May 16 — Donovan Amaya Band May 22 — Chase Delao Acoustic May 23 — Noah Derrick Band May 29 — Faith Wilgo Acoustic May 30 — Justin Sanders Band Upcoming Dates Friday, May 15 Saturday, May 16 Friday, May 22 Saturday, May 23 Friday, May 29 Saturday, May 30 Related Cadillac Ranch Bar & Grill Entertainment Venue / Lakeside Bar & Grill at Lake Bryan! At this Veteran-Owned Bar & Grill, patrons can enjoy live music, DJ's and dancing with a beautiful lake view! Head to Cadillac… Learn More >>>",https://destinationbryan.com/events/live-music-at-cadillac-ranch-2,event,Bryan
4644d04dd500cde805ed,The Brad Leali Jazz Ensemble at Saint Andrew’s,The Plass Recital Series presents an unforgettable evening of music on May 15 at 7:00 p.m. at Saint Andrew’s Episcopal Church. The sensitive and sophisticated,Saint Andrew's Episcopal Church,Miscellaneous,https://www.destinationbryan.com/events/the-brad-leali-jazz-ensemble-featuring-carla-helmbrecht/,destination_bryan_events,Saint Andrew's Episcopal Church,217 W. 26th Street,Bryan,2026-05-15 19:00:00,2026-05-15 20:30:00,,event,,Bryan | Saint Andrew's Episcopal Church | Downtown Bryan,/imager/cmsimages/1364960/May-2026-Plass-Recital_91852798b59be8b28fc00edfe4aec23a.jpg,30.6735572,-96.3748064,True,2026-05-11 23:45:39.142833,2026-05-11 23:45:39.142833,"The Brad Leali Jazz Ensemble at Saint Andrew’s Friday, May 15, 2026 7:00 PM – 8:30 PM 217 W. 26th Street Bryan, TX 77803 (979) 822-5176 Admission : Free Email The Brad Leali Jazz Ensemble at Saint Andrew’s Saint Andrew's Episcopal Church 217 W. 26th Street Bryan, TX 77803 Details Open in Google Maps Map Save The Plass Recital Series presents an unforgettable evening of music on May 15 at 7:00 p.m. at Saint Andrew’s Episcopal Church. The sensitive and sophisticated vocal stylings of Carla Helmbrecht pair beautifully with the soulful, blues- and swing-influenced sound of the Brad Leali Jazz Ensemble. Together, they bring new life to classic jazz standards and original works, blending historical influences with fresh, modern arrangements. This dynamic collaboration will be joined by a world-class trio: Claus Raible (piano), Andrew Griffith (drums), and Henry Beal (bass). Related St. Andrew's Episcopal Church Learn More >>>",https://destinationbryan.com/events/the-brad-leali-jazz-ensemble-featuring-carla-helmbrecht,event,Downtown Bryan
112e3cc0b853dc8577cc,Stage 12 Live Music: Charlie Weyler,"Join us at Stage 12 for free live music, great company, and a relaxing atmosphere. Each week features a different local artist, so there’s always something new",,Entertainment,https://visit.cstx.gov/events/stage-12-live-music-charlie-weyler/,visit_cstx_events,,Stage 12 Live Music: Charlie Weyler,College Station,2026-05-15 19:00:00-05:00,2026-05-15 21:00:00-05:00,,live_music,,College Station,https://visit.cstx.gov/imager/files_idss_com/C485/cd6ec7d2-7e0b-47a0-bc91-0101ce1aaee0_91852798b59be8b28fc00edfe4aec23a.jpg,,,True,2026-05-11 23:44:02.446242,2026-05-11 23:44:02.446242,"Stage 12 Live Music: Charlie Weyler Go To Website Save Stage 12 Live Music: Charlie Weyler 455 George Bush Dr W Suite 100 College Station, Texas 77840 United States Details Open in Google Maps Map May 15, 2026 7:00 PM – 9:00 PM Stage 12 Live Music: Charlie Weyler Stage 12 455 George Bush Dr W Suite 100 College Station, Texas 77840 Overview Join us at Stage 12 for free live music, great company, and a relaxing atmosphere. Each week features a different local artist, so there’s always something new to enjoy. Come hungry and thirsty—food and drinks will be available for purchase.",https://visit.cstx.gov/events/stage-12-live-music-charlie-weyler,event,College Station
aa304ff9347cd15a5648,Reveille Rooftop Bar Live Music: DJ Franco,Get ready for an unforgettable night at Reveille Rooftop Bar in College Station with DJ Franco. Known for high-energy mixes that get the crowd moving. Enjoy,,Entertainment,https://visit.cstx.gov/events/reveille-rooftop-bar-live-music-dj-franco-3/,visit_cstx_events,,Reveille Rooftop Bar Live Music: DJ Franco,College Station,2026-05-15 20:00:00-05:00,2026-05-15 23:00:00-05:00,,live_music,,College Station,https://visit.cstx.gov/imager/files_idss_com/C485/dc387459-d20e-41fa-9262-0291921a66f2_91852798b59be8b28fc00edfe4aec23a.png,,,True,2026-05-11 23:44:03.475002,2026-05-11 23:44:03.475002,"Reveille Rooftop Bar Live Music: DJ Franco Go To Website Save Reveille Rooftop Bar Live Music: DJ Franco 801 University Dr. E College Station, Texas 77840 United States Details Open in Google Maps Map May 15, 2026 8:00 PM – 11:00 PM Reveille Rooftop Bar Live Music: DJ Franco Reveille Rooftop Bar 801 University Dr. E College Station, Texas 77840 Overview Get ready for an unforgettable night at Reveille Rooftop Bar in College Station with DJ Franco. Known for high-energy mixes that get the crowd moving. Enjoy handcrafted cocktails, sweeping rooftop views, and the perfect soundtrack of hip-hop, top 40, and party hits. Whether you’re looking to dance, socialize, or sip on your favorite drinks, this is one of the best nightlife experiences in College Station. Don’t miss a night of music, fun, and rooftop vibes you’ll be talking about all week!",https://visit.cstx.gov/events/reveille-rooftop-bar-live-music-dj-franco-3,event,College Station
9c60a60312ef0f9586fe,Karaoke at Murphy's Law,Join Murphy's Law for karaoke night every Friday starting around 10PM until close!,Murphy's Law Pub,Entertainment,https://www.destinationbryan.com/events/karaoke-night-at-murphys-law/,destination_bryan_events,Murphy's Law Pub,107 North Main Street,Bryan,2026-05-15 22:00:00,2026-05-15 23:30:00,weekly:FR,event,,Bryan | Murphy's Law Pub | Downtown Bryan,/imager/cmsimages/874880/murphys-karaoke-night-fridays-2024_91852798b59be8b28fc00edfe4aec23a.jpeg,30.6741504,-96.373077,True,2026-05-11 23:45:08.813644,2026-05-11 23:45:08.813644,"Karaoke at Murphy's Law Friday, May 15, 2026 10:00 PM – 11:30 PM Recurring Dates 107 North Main Street Bryan, TX 77803 (979) 775-4014 Admission : Free Email Karaoke at Murphy's Law Murphy's Law Pub 107 North Main Street Bryan, TX 77803 Details Open in Google Maps Map Save Join Murphy's Law for karaoke night every Friday starting around 10PM until close! Upcoming Dates Friday, May 15 Friday, May 22 Friday, May 29 Friday, June 5 Friday, June 12 Friday, June 19 Friday, June 26 Friday, July 3 Friday, July 10 Friday, July 17 Friday, July 24 Friday, July 31 Friday, August 7 Friday, August 14 Friday, August 21 Friday, August 28 Friday, September 4 Friday, September 11 Friday, September 18 Friday, September 25 Friday, October 2 Friday, October 9 Friday, October 16 Friday, October 23 Friday, October 30 Friday, November 6 Friday, November 13 Friday, November 20 Friday, November 27 Friday, December 4 Friday, December 11 Friday, December 18 Friday, December 25 Friday, January 1 Friday, January 8 Related Murphy's Law Pub Murphy's Law is a local hot spot and on the regular features live music, delicious bites, drink specials & more! Enjoy a variety of Irish whiskies and a properly poured Guinness beer… Learn More >>>",https://destinationbryan.com/events/karaoke-night-at-murphys-law,event,Downtown Bryan
3e5fb517a92e21c82121,The Farmers' Market in Brazos County | Bryan Farmers' Market,"Explore The Farmers' Market in Brazos County– a farmers' market in Bryan, Texas. Visit this farmers market in Midtown Park every Saturday!",,Food,https://www.destinationbryan.com/events/the-farmers-market-in-brazos-county/,destination_bryan_events,,206 W Villa Maria Road,Bryan,2026-05-16 08:00:00+00:00,2026-05-16 12:00:00+00:00,weekly:SA,market,,Bryan,/imager/cmsimages/812538/Farmers-Market-Vendor-Handing-Food_91852798b59be8b28fc00edfe4aec23a.jpg,,,True,2026-05-11 23:44:56.680671,2026-05-11 23:44:56.680671,The Farmers' Market in Brazos County | Bryan Farmers' Market | Destination Bryan Skip to content 77° Upcoming Events 0 Saved Navigation,https://destinationbryan.com/events/the-farmers-market-in-brazos-county,event,Bryan
2772011efbc6097e3ada,Intro to Eco-Printing Workshop with Open Studio BCS,"Join us on May 16th for a hands-on eco-printing workshop in partnership with Open Studio BCS. This open-air creative experience invites guests to explore the art of botanical printing using leaves and flowers to create naturally dyed designs on fabric. Open to all ages and experience levels, participants will design and bundle their own cotton bandana, then return after a short break to unwrap their one-of-a-kind piece to find organic patterns shaped by nature. All materials and instruction are included with each ticket. Click the website link below or grab your tickets here.",Century Square,Entertainment,https://www.century-square.com/events/detail/intro-to-eco-printing-workshop-with-open-studio-bcs,century_square_events,Century Square - College Station,75 Century Square Dr,College Station,2026-05-16 10:00:00,2026-05-16 13:00:00,,event,,Century Square | College Station,https://www.century-square.com/uploads/img/events/Eco_Printing_370x373.png,,,True,2026-05-11 23:46:34.043377,2026-05-11 23:46:34.043377,"Intro to Eco-Printing Workshop with Open Studio BCS Create your own nature-inspired design using leaves and flowers in this hands-on eco-printing experience! This ticketed workshop includes all materials and is perfect for all ages looking for a creative, open-air activity. Join us on May 16th for a hands-on eco-printing workshop in partnership with Open Studio BCS. This open-air creative experience invites guests to explore the art of botanical printing using leaves and flowers to create naturally dyed designs on fabric. Open to all ages and experience levels, participants will design and bundle their own cotton bandana, then return after a short break to unwrap their one-of-a-kind piece to find organic patterns shaped by nature. All materials and instruction are included with each ticket. Click the website link below or grab your tickets here.",https://century-square.com/events/detail/intro-to-eco-printing-workshop-with-open-studio-bcs,event,Century Square
6301111f1af20e397bb7,Intro to Eco-Printing Workshop with Open Studio BCS,Join us on May 16th for a hands-on eco-printing workshop in partnership with Open Studio BCS. This open-air creative experience invites guests to explore the,Go To Website Buy Tickets Save Intro to Eco-Printing Workshop with Open Studio BCS,Entertainment,https://visit.cstx.gov/events/intro-to-eco-printing-workshop-with-open-studio-bcs/,visit_cstx_events,Go To Website Buy Tickets Save Intro to Eco-Printing Workshop with Open Studio BCS,Intro to Eco-Printing Workshop with Open Studio BCS,College Station,2026-05-16 10:00:00-05:00,2026-05-16 13:00:00-05:00,,event,,College Station | Century Square | Go To Website Buy Tickets Save Intro to Eco-Printing Workshop with Open Studio BCS,https://files.idss.com/C485/78e61d55-e3ca-48ab-8bd1-23566097c047.webp,,,True,2026-05-11 23:44:05.489577,2026-05-11 23:44:05.489577,"Intro to Eco-Printing Workshop with Open Studio BCS Go To Website Buy Tickets Save Intro to Eco-Printing Workshop with Open Studio BCS 175 Century Square Dr College Station, Texas 77840 United States Details Open in Google Maps Map May 16, 2026 10:00 AM – 1:00 PM 10:00 am to 1:00 pm Intro to Eco-Printing Workshop with Open Studio BCS The Green at Century Square 175 Century Square Dr College Station, Texas 77840 Admission $45 per ticket Overview Join us on May 16th for a hands-on eco-printing workshop in partnership with Open Studio BCS. This open-air creative experience invites guests to explore the art of botanical printing using leaves and flowers to create naturally dyed designs on fabric. Open to all ages and experience levels, participants will design and bundle their own cotton bandana, then return after a short break to unwrap their one-of-a-kind piece to find organic patterns shaped by nature. All materials and instruction are included with each ticket. Related Partners Save The Green at Century Square 201-299 Front St College Station, Texas 77840 United States Details Open in Google Maps Map The Green at Century Square The Green at Century Square 201-299 Front St College Station, Texas 77840 Website Continue Reading",https://visit.cstx.gov/events/intro-to-eco-printing-workshop-with-open-studio-bcs,event,Century Square
7515c302c93112b525df,North By North Main Street Music Festival at Blackwater Draw Brewing Co.,"The first-ever North by North Main St. Music Festival will host 20+ local bands, singers, and songwriters at Blackwater Draw Brewing Co. This is a Free all",Blackwater Draw Brewing Co.,Miscellaneous,https://www.destinationbryan.com/events/north-by-north-main-street-music-festival-at-blackwater-draw-brewing/,destination_bryan_events,Blackwater Draw Brewing Co.,701 N Main St.,Bryan,2026-05-16 11:30:00-05:00,2026-05-16 23:30:00-05:00,,event,,Bryan | Blackwater Draw Brewing Co. | Downtown Bryan,/imager/cmsimages/514063/black-water-draw-small_91852798b59be8b28fc00edfe4aec23a.jpg,30.6795245,-96.3722721,True,2026-05-11 23:45:40.022495,2026-05-11 23:45:40.022495,North By North Main Street Music Festival at Blackwater Draw Brewing Co. | Destination Bryan Skip to content 77° Upcoming Events 0 Saved Navigation,https://destinationbryan.com/events/north-by-north-main-street-music-festival-at-blackwater-draw-brewing,event,Downtown Bryan
dc58903d0c6930b241ca,Bison Baby Shower at the Lucky B Bison Ranch,"The Lucky B Bison Ranch is hosting a baby shower to welcome the newest members of the herd! Enjoy live music, arts & crafts, educational activities, and an",Lucky B Bison Ranch,Entertainment,https://www.destinationbryan.com/events/lucky-b-bison-ranch-baby-shower/,destination_bryan_events,Lucky B Bison Ranch,4604 Britten Road,Bryan,2026-05-16 14:00:00-05:00,2026-05-16 18:00:00-05:00,,live_music,,Bryan | Lucky B Bison Ranch,/imager/cmsimages/901476/Lucky-B-Bison-Ranch_Destination-Bryan-26_91852798b59be8b28fc00edfe4aec23a.jpg,,,True,2026-05-11 23:45:41.027412,2026-05-11 23:45:41.027412,Bison Baby Shower at the Lucky B Bison Ranch | Destination Bryan Skip to content 77° Upcoming Events 0 Saved Navigation,https://destinationbryan.com/events/lucky-b-bison-ranch-baby-shower,event,Bryan
a62b16c2a6e5cb797c62,Texas Music Scene Live Taping + Concert,"Texas Music Scene is coming to Aggie Park on Saturday, May 16 for a free live taping and concert, and the lineup has a little something for everyone.Garrett","Throckmorton St College Station, Texas",Entertainment,https://visit.cstx.gov/events/texas-music-scene-live-taping-concert/,visit_cstx_events,"Throckmorton St College Station, Texas",Texas Music Scene Live Taping + Concert,College Station,2026-05-16 15:00:00-05:00,2026-05-16 23:59:00-05:00,weekly:SA,live_music,,"College Station | Throckmorton St College Station, Texas",https://visit.cstx.gov/imager/files_idss_com/C485/c0cb5fb9-6d84-4314-aa7e-87196f22725a_91852798b59be8b28fc00edfe4aec23a.png,,,True,2026-05-11 23:44:07.503163,2026-05-11 23:44:07.503163,"Texas Music Scene Live Taping + Concert Go To Website Save Texas Music Scene Live Taping + Concert Throckmorton St College Station, Texas 77840 United States Details Open in Google Maps Map May 16, 2026 3:00 PM Gates open at 3 PM Texas Music Scene Live Taping + Concert Aggie Park Throckmorton St College Station, Texas 77840 Admission FREE Overview Texas Music Scene is coming to Aggie Park on Saturday, May 16 for a free live taping and concert, and the lineup has a little something for everyone. Garrett Talamantes brings the high-energy country feel to kick things off, Bleu Edmondson follows with his signature Texas country sound, Julianna Rankin brings smooth and soulful to the stage and Austin Meade closes it out with a gritty rock edge that hits different. Oh... and there will be another special guest who has yet to be announced - stay tuned for details! Stick around after the Texas A&M vs. Mississippi State baseball game, walk over to the park and be part of the crowd when the cameras get rolling. Gates open at 3 PM, first act takes the stage at 4 PM. Free and open to the public. No tickets, no registration needed - just show up and get ready to enjoy a night of all-Aggie music favorites Related Partners Save Aggie Park Throckmorton St College Station, Texas 77840 United States Details Open in Google Maps Map Aggie Park Aggie Park Throckmorton St College Station, Texas 77840 (979) 845-7514 Website Continue Reading",https://visit.cstx.gov/events/texas-music-scene-live-taping-concert,event,College Station
